book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
Mark,Mark,15,2,0.651,0.349,0.0962,MED,Jewish,9,αὐτὸν λέγων· Οὐκ ἀποκρίνῃ οὐδέν; ἴδε πόσα σου ⸀κατηγοροῦσιν.
Mark,Mark,15,1,0.6475,0.3525,0.0912,MED,Jewish,10,"ὁ δὲ Ἰησοῦς οὐκέτι οὐδὲν ἀπεκρίθη, ὥστε θαυμάζειν τὸν Πιλᾶτον."
Mark,Mark,15,1,0.9126,0.0874,0.0628,MED,Jewish,9,Κατὰ δὲ ἑορτὴν ἀπέλυεν αὐτοῖς ἕνα δέσμιον ⸂ὃν παρῃτοῦντο⸃.
Mark,Mark,15,1,0.9697,0.0303,0.0103,HIGH,Jewish,10,ἦν δὲ ὁ λεγόμενος Βαραββᾶς μετὰ τῶν ⸀στασιαστῶν δεδεμένος οἵτινες
Mark,Mark,15,2,0.9176,0.0824,0.0412,HIGH,Jewish,10,μετὰ τῶν ⸀στασιαστῶν δεδεμένος οἵτινες ἐν τῇ στάσει φόνον πεποιήκεισαν.
Mark,Mark,15,1,0.8337,0.1663,0.0743,MED,Jewish,9,καὶ ⸀ἀναβὰς ὁ ὄχλος ἤρξατο αἰτεῖσθαι ⸀καθὼς ἐποίει αὐτοῖς.
Mark,Mark,15,1,0.8867,0.1133,0.0855,MED,Jewish,10,ὁ δὲ Πιλᾶτος ἀπεκρίθη αὐτοῖς λέγων· Θέλετε ἀπολύσω ὑμῖν τὸν
Mark,Mark,15,2,0.5847,0.4153,0.1807,LOW,Jewish,8,λέγων· Θέλετε ἀπολύσω ὑμῖν τὸν βασιλέα τῶν Ἰουδαίων;
Mark,Mark,15,1,0.8698,0.1302,0.0305,HIGH,Jewish,9,ἐγίνωσκεν γὰρ ὅτι διὰ φθόνον παραδεδώκεισαν αὐτὸν οἱ ἀρχιερεῖς.
Mark,Mark,15,1,0.9705,0.0295,0.0213,HIGH,Jewish,10,οἱ δὲ ἀρχιερεῖς ἀνέσεισαν τὸν ὄχλον ἵνα μᾶλλον τὸν Βαραββᾶν
Mark,Mark,15,2,0.5947,0.4053,0.0955,MED,Jewish,7,ὄχλον ἵνα μᾶλλον τὸν Βαραββᾶν ἀπολύσῃ αὐτοῖς.
Mark,Mark,15,1,0.4986,0.5014,0.0995,MED,Gentile,10,ὁ δὲ Πιλᾶτος ⸂πάλιν ἀποκριθεὶς ἔλεγεν⸃ αὐτοῖς· Τί οὖν ⸀θέλετε
Mark,Mark,15,2,0.9314,0.0686,0.0499,HIGH,Jewish,10,ἔλεγεν⸃ αὐτοῖς· Τί οὖν ⸀θέλετε ποιήσω ⸂ὃν λέγετε⸃ ⸀τὸν βασιλέα
Mark,Mark,15,3,0.9292,0.0708,0.0479,HIGH,Jewish,7,ποιήσω ⸂ὃν λέγετε⸃ ⸀τὸν βασιλέα τῶν Ἰουδαίων;
Mark,Mark,15,1,0.7814,0.2186,0.0718,MED,Jewish,6,οἱ δὲ πάλιν ἔκραξαν· Σταύρωσον αὐτόν.
Mark,Mark,15,1,0.7627,0.2373,0.1356,MED,Jewish,10,ὁ δὲ Πιλᾶτος ἔλεγεν αὐτοῖς· Τί γὰρ ⸂ἐποίησεν κακόν⸃; οἱ
Mark,Mark,15,2,0.6215,0.3785,0.1727,LOW,Jewish,10,Τί γὰρ ⸂ἐποίησεν κακόν⸃; οἱ δὲ ⸀περισσῶς ἔκραξαν· Σταύρωσον αὐτόν.
Mark,Mark,15,1,0.7735,0.2265,0.1258,MED,Jewish,10,ὁ δὲ Πιλᾶτος βουλόμενος τῷ ὄχλῳ τὸ ἱκανὸν ποιῆσαι ἀπέλυσεν
Mark,Mark,15,2,0.7169,0.2831,0.2021,LOW,Jewish,10,"ὄχλῳ τὸ ἱκανὸν ποιῆσαι ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν, καὶ παρέδωκεν"
Mark,Mark,15,3,0.9823,0.0177,0.018,HIGH,Jewish,10,"αὐτοῖς τὸν Βαραββᾶν, καὶ παρέδωκεν τὸν Ἰησοῦν φραγελλώσας ἵνα σταυρωθῇ."
Mark,Mark,15,1,0.9918,0.0082,0.0038,HIGH,Jewish,10,"Οἱ δὲ στρατιῶται ἀπήγαγον αὐτὸν ἔσω τῆς αὐλῆς, ὅ ἐστιν"
Mark,Mark,15,2,0.6424,0.3576,0.1622,LOW,Jewish,10,"ἔσω τῆς αὐλῆς, ὅ ἐστιν πραιτώριον, καὶ συγκαλοῦσιν ὅλην τὴν"
Mark,Mark,15,3,0.408,0.592,0.1044,MED,Gentile,6,"πραιτώριον, καὶ συγκαλοῦσιν ὅλην τὴν σπεῖραν."
Mark,Mark,15,1,0.9776,0.0224,0.0181,HIGH,Jewish,10,καὶ ⸀ἐνδιδύσκουσιν αὐτὸν πορφύραν καὶ περιτιθέασιν αὐτῷ πλέξαντες ἀκάνθινον στέφανον·
Mark,Mark,15,1,0.9393,0.0607,0.0404,HIGH,Jewish,8,"καὶ ἤρξαντο ἀσπάζεσθαι αὐτόν· Χαῖρε, ⸀βασιλεῦ τῶν Ἰουδαίων·"
Mark,Mark,15,1,0.9885,0.0115,0.016,HIGH,Jewish,10,"καὶ ἔτυπτον αὐτοῦ τὴν κεφαλὴν καλάμῳ καὶ ἐνέπτυον αὐτῷ, καὶ"
Mark,Mark,15,2,0.8613,0.1387,0.1144,MED,Jewish,10,"καλάμῳ καὶ ἐνέπτυον αὐτῷ, καὶ τιθέντες τὰ γόνατα προσεκύνουν αὐτῷ."
Mark,Mark,15,1,0.9276,0.0724,0.0821,MED,Jewish,10,"καὶ ὅτε ἐνέπαιξαν αὐτῷ, ἐξέδυσαν αὐτὸν τὴν πορφύραν καὶ ἐνέδυσαν"
Mark,Mark,15,2,0.6334,0.3666,0.1297,MED,Jewish,10,αὐτὸν τὴν πορφύραν καὶ ἐνέδυσαν αὐτὸν τὰ ἱμάτια ⸂τὰ ἴδια⸃.
Mark,Mark,15,3,0.7283,0.2717,0.1728,LOW,Jewish,10,αὐτὸν τὰ ἱμάτια ⸂τὰ ἴδια⸃. καὶ ἐξάγουσιν αὐτὸν ἵνα ⸀σταυρώσωσιν
Mark,Mark,15,4,0.8456,0.1544,0.1732,LOW,Jewish,6,καὶ ἐξάγουσιν αὐτὸν ἵνα ⸀σταυρώσωσιν αὐτόν.
Mark,Mark,15,1,0.9215,0.0785,0.0639,MED,Jewish,10,"Καὶ ἀγγαρεύουσιν παράγοντά τινα Σίμωνα Κυρηναῖον ἐρχόμενον ἀπ’ ἀγροῦ, τὸν"
Mark,Mark,15,2,0.9763,0.0237,0.023,HIGH,Jewish,10,"Κυρηναῖον ἐρχόμενον ἀπ’ ἀγροῦ, τὸν πατέρα Ἀλεξάνδρου καὶ Ῥούφου, ἵνα"
Mark,Mark,15,3,0.9467,0.0533,0.0371,HIGH,Jewish,9,"πατέρα Ἀλεξάνδρου καὶ Ῥούφου, ἵνα ἄρῃ τὸν σταυρὸν αὐτοῦ."
Mark,Mark,15,1,0.9057,0.0943,0.0763,MED,Jewish,10,"καὶ φέρουσιν αὐτὸν ἐπὶ ⸀τὸν ⸀Γολγοθᾶν τόπον, ὅ ἐστιν ⸀μεθερμηνευόμενον"
Mark,Mark,15,2,0.7547,0.2453,0.0966,MED,Jewish,7,"⸀Γολγοθᾶν τόπον, ὅ ἐστιν ⸀μεθερμηνευόμενον Κρανίου Τόπος."
Mark,Mark,15,1,0.8631,0.1369,0.1017,MED,Jewish,9,"καὶ ἐδίδουν ⸀αὐτῷ ἐσμυρνισμένον οἶνον, ⸀ὃς δὲ οὐκ ἔλαβεν."
Mark,Mark,15,1,0.9786,0.0214,0.0209,HIGH,Jewish,10,"καὶ ⸂σταυροῦσιν αὐτὸν καὶ⸃ διαμερίζονται τὰ ἱμάτια αὐτοῦ, βάλλοντες κλῆρον"
Mark,Mark,15,2,0.8267,0.1733,0.0945,MED,Jewish,10,"τὰ ἱμάτια αὐτοῦ, βάλλοντες κλῆρον ἐπ’ αὐτὰ τίς τί ἄρῃ."
Mark,Mark,15,1,0.6609,0.3391,0.0267,HIGH,Jewish,7,Ἦν δὲ ὥρα τρίτη καὶ ἐσταύρωσαν αὐτόν.
Mark,Mark,15,1,0.9995,0.0005,0.0004,HIGH,Jewish,10,καὶ ἦν ἡ ἐπιγραφὴ τῆς αἰτίας αὐτοῦ ἐπιγεγραμμένη· Ὁ βασιλεὺς
Mark,Mark,15,2,0.9551,0.0449,0.0315,HIGH,Jewish,7,αἰτίας αὐτοῦ ἐπιγεγραμμένη· Ὁ βασιλεὺς τῶν Ἰουδαίων.
Mark,Mark,15,1,0.7605,0.2395,0.1477,MED,Jewish,10,"καὶ σὺν αὐτῷ σταυροῦσιν δύο λῃστάς, ἕνα ἐκ δεξιῶν καὶ"
Mark,Mark,15,2,0.5617,0.4383,0.0858,MED,Jewish,9,"λῃστάς, ἕνα ἐκ δεξιῶν καὶ ἕνα ἐξ εὐωνύμων ⸀αὐτοῦ."
Mark,Mark,15,1,0.9024,0.0976,0.0402,HIGH,Jewish,10,Καὶ οἱ παραπορευόμενοι ἐβλασφήμουν αὐτὸν κινοῦντες τὰς κεφαλὰς αὐτῶν καὶ
Mark,Mark,15,2,0.7942,0.2058,0.1669,LOW,Jewish,10,κινοῦντες τὰς κεφαλὰς αὐτῶν καὶ λέγοντες· Οὐὰ ὁ καταλύων τὸν
Mark,Mark,15,3,0.8045,0.1955,0.1278,MED,Jewish,10,λέγοντες· Οὐὰ ὁ καταλύων τὸν ναὸν καὶ ⸂οἰκοδομῶν ἐν τρισὶν
Mark,Mark,15,4,0.6795,0.3205,0.0512,MED,Jewish,6,"ναὸν καὶ ⸂οἰκοδομῶν ἐν τρισὶν ἡμέραις⸃,"
Mark,Mark,15,1,0.9969,0.0031,0.0021,HIGH,Jewish,6,σῶσον σεαυτὸν ⸀καταβὰς ἀπὸ τοῦ σταυροῦ.
Mark,Mark,15,1,0.8219,0.1781,0.1047,MED,Jewish,10,ὁμοίως καὶ οἱ ἀρχιερεῖς ἐμπαίζοντες πρὸς ἀλλήλους μετὰ τῶν γραμματέων
Mark,Mark,15,2,0.641,0.359,0.0674,MED,Jewish,10,"πρὸς ἀλλήλους μετὰ τῶν γραμματέων ἔλεγον· Ἄλλους ἔσωσεν, ἑαυτὸν οὐ"
Mark,Mark,15,3,0.6636,0.3364,0.063,MED,Jewish,7,"ἔλεγον· Ἄλλους ἔσωσεν, ἑαυτὸν οὐ δύναται σῶσαι·"
Mark,Mark,15,1,0.9059,0.0941,0.0558,MED,Jewish,10,"ὁ χριστὸς ὁ ⸀βασιλεὺς Ἰσραὴλ καταβάτω νῦν ἀπὸ τοῦ σταυροῦ,"
Mark,Mark,15,2,0.7602,0.2398,0.1886,LOW,Jewish,10,"καταβάτω νῦν ἀπὸ τοῦ σταυροῦ, ἵνα ἴδωμεν καὶ ⸀πιστεύσωμεν. καὶ"
Mark,Mark,15,3,0.9122,0.0878,0.0448,HIGH,Jewish,10,ἵνα ἴδωμεν καὶ ⸀πιστεύσωμεν. καὶ οἱ συνεσταυρωμένοι ⸀σὺν αὐτῷ ὠνείδιζον
Mark,Mark,15,4,0.9306,0.0694,0.0578,MED,Jewish,6,οἱ συνεσταυρωμένοι ⸀σὺν αὐτῷ ὠνείδιζον αὐτόν.
Mark,Mark,15,1,0.8713,0.1287,0.0901,MED,Jewish,10,⸂Καὶ γενομένης⸃ ὥρας ἕκτης σκότος ἐγένετο ἐφ’ ὅλην τὴν γῆν
Mark,Mark,15,2,0.8293,0.1707,0.0825,MED,Jewish,8,ἐγένετο ἐφ’ ὅλην τὴν γῆν ἕως ὥρας ἐνάτης.
Mark,Mark,15,1,0.9148,0.0852,0.076,MED,Jewish,10,καὶ τῇ ⸂ἐνάτῃ ὥρᾳ⸃ ἐβόησεν ὁ Ἰησοῦς φωνῇ ⸀μεγάλῃ· Ἐλωῒ
Mark,Mark,15,2,0.8697,0.1303,0.0764,MED,Jewish,10,ὁ Ἰησοῦς φωνῇ ⸀μεγάλῃ· Ἐλωῒ ἐλωῒ ⸀λεμὰ σαβαχθάνι; ὅ ἐστιν
Mark,Mark,15,3,0.9006,0.0994,0.0908,MED,Jewish,10,ἐλωῒ ⸀λεμὰ σαβαχθάνι; ὅ ἐστιν μεθερμηνευόμενον Ὁ θεός μου ὁ
Mark,Mark,15,4,0.897,0.103,0.1362,MED,Jewish,10,"μεθερμηνευόμενον Ὁ θεός μου ὁ θεός μου, εἰς τί ⸂ἐγκατέλιπές"
Mark,Mark,15,5,0.9158,0.0842,0.055,MED,Jewish,6,"θεός μου, εἰς τί ⸂ἐγκατέλιπές με⸃;"
Mark,Mark,15,1,0.5398,0.4602,0.1504,LOW,Jewish,9,καί τινες τῶν παρεστηκότων ἀκούσαντες ἔλεγον· ⸀Ἴδε Ἠλίαν φωνεῖ.
Mark,Mark,15,1,0.6813,0.3187,0.133,MED,Jewish,10,δραμὼν δέ ⸂τις καὶ⸃ γεμίσας σπόγγον ὄξους ⸀περιθεὶς καλάμῳ ἐπότιζεν
Mark,Mark,15,2,0.6075,0.3925,0.1416,MED,Jewish,10,"σπόγγον ὄξους ⸀περιθεὶς καλάμῳ ἐπότιζεν αὐτόν, λέγων· Ἄφετε ἴδωμεν εἰ"
Mark,Mark,15,3,0.8417,0.1583,0.0922,MED,Jewish,9,"αὐτόν, λέγων· Ἄφετε ἴδωμεν εἰ ἔρχεται Ἠλίας καθελεῖν αὐτόν."
Mark,Mark,15,1,0.7834,0.2166,0.0663,MED,Jewish,7,ὁ δὲ Ἰησοῦς ἀφεὶς φωνὴν μεγάλην ἐξέπνευσεν.
Mark,Mark,15,1,0.7829,0.2171,0.0675,MED,Jewish,10,καὶ τὸ καταπέτασμα τοῦ ναοῦ ἐσχίσθη εἰς δύο ἀπ’ ἄνωθεν
Mark,Mark,15,2,0.7483,0.2517,0.0996,MED,Jewish,7,ἐσχίσθη εἰς δύο ἀπ’ ἄνωθεν ἕως κάτω.
Mark,Mark,15,1,0.9583,0.0417,0.0483,HIGH,Jewish,10,ἰδὼν δὲ ὁ κεντυρίων ὁ παρεστηκὼς ἐξ ἐναντίας αὐτοῦ ὅτι
Mark,Mark,15,2,0.6606,0.3394,0.1682,LOW,Jewish,10,παρεστηκὼς ἐξ ἐναντίας αὐτοῦ ὅτι ⸀οὕτως ἐξέπνευσεν εἶπεν· Ἀληθῶς ⸂οὗτος
Mark,Mark,15,3,0.8261,0.1739,0.0852,MED,Jewish,10,⸀οὕτως ἐξέπνευσεν εἶπεν· Ἀληθῶς ⸂οὗτος ὁ ἄνθρωπος⸃ υἱὸς ⸂θεοῦ ἦν⸃.
Mark,Mark,15,1,0.6496,0.3504,0.0889,MED,Jewish,10,"Ἦσαν δὲ καὶ γυναῖκες ἀπὸ μακρόθεν θεωροῦσαι, ἐν ⸀αἷς καὶ"
Mark,Mark,15,2,0.8575,0.1425,0.0685,MED,Jewish,10,"μακρόθεν θεωροῦσαι, ἐν ⸀αἷς καὶ ⸀Μαρία ἡ Μαγδαληνὴ καὶ Μαρία"
Mark,Mark,15,3,0.9521,0.0479,0.0416,HIGH,Jewish,10,⸀Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ⸀ἡ Ἰακώβου τοῦ μικροῦ καὶ
Mark,Mark,15,4,0.8603,0.1397,0.1164,MED,Jewish,9,"⸀ἡ Ἰακώβου τοῦ μικροῦ καὶ ⸀Ἰωσῆτος μήτηρ καὶ Σαλώμη,"
Mark,Mark,15,1,0.5479,0.4521,0.1176,MED,Jewish,10,⸀αἳ ὅτε ἦν ἐν τῇ Γαλιλαίᾳ ἠκολούθουν αὐτῷ καὶ διηκόνουν
Mark,Mark,15,2,0.7556,0.2444,0.1253,MED,Jewish,10,"Γαλιλαίᾳ ἠκολούθουν αὐτῷ καὶ διηκόνουν αὐτῷ, καὶ ἄλλαι πολλαὶ αἱ"
Mark,Mark,15,3,0.6288,0.3712,0.058,MED,Jewish,9,"αὐτῷ, καὶ ἄλλαι πολλαὶ αἱ συναναβᾶσαι αὐτῷ εἰς Ἱεροσόλυμα."
Mark,Mark,15,1,0.5975,0.4025,0.1474,MED,Jewish,10,"Καὶ ἤδη ὀψίας γενομένης, ἐπεὶ ἦν παρασκευή, ὅ ἐστιν ⸀προσάββατον,"
Mark,Mark,15,1,0.8034,0.1966,0.1582,LOW,Jewish,10,"⸀ἐλθὼν Ἰωσὴφ ⸀ὁ ἀπὸ Ἁριμαθαίας εὐσχήμων βουλευτής, ὃς καὶ αὐτὸς"
Mark,Mark,15,2,0.7213,0.2787,0.0813,MED,Jewish,10,"εὐσχήμων βουλευτής, ὃς καὶ αὐτὸς ἦν προσδεχόμενος τὴν βασιλείαν τοῦ"
Mark,Mark,15,3,0.984,0.016,0.0107,HIGH,Jewish,10,"ἦν προσδεχόμενος τὴν βασιλείαν τοῦ θεοῦ, τολμήσας εἰσῆλθεν πρὸς ⸀τὸν"
Mark,Mark,15,4,0.926,0.074,0.1284,MED,Jewish,10,"θεοῦ, τολμήσας εἰσῆλθεν πρὸς ⸀τὸν Πιλᾶτον καὶ ᾐτήσατο τὸ σῶμα"
Mark,Mark,15,5,0.8295,0.1705,0.1451,MED,Jewish,7,Πιλᾶτον καὶ ᾐτήσατο τὸ σῶμα τοῦ Ἰησοῦ.
Mark,Mark,15,1,0.7462,0.2538,0.14,MED,Jewish,10,"ὁ δὲ Πιλᾶτος ἐθαύμασεν εἰ ἤδη τέθνηκεν, καὶ προσκαλεσάμενος τὸν"
Mark,Mark,15,2,0.7689,0.2311,0.2008,LOW,Jewish,10,"ἤδη τέθνηκεν, καὶ προσκαλεσάμενος τὸν κεντυρίωνα ἐπηρώτησεν αὐτὸν εἰ ⸀πάλαι"
Mark,Mark,15,3,0.5237,0.4763,0.0984,MED,Jewish,6,κεντυρίωνα ἐπηρώτησεν αὐτὸν εἰ ⸀πάλαι ἀπέθανεν·
Mark,Mark,15,1,0.9963,0.0037,0.0038,HIGH,Jewish,10,καὶ γνοὺς ἀπὸ τοῦ κεντυρίωνος ἐδωρήσατο τὸ ⸀πτῶμα τῷ Ἰωσήφ.
Mark,Mark,15,1,0.9955,0.0045,0.0042,HIGH,Jewish,10,καὶ ἀγοράσας ⸀σινδόνα καθελὼν αὐτὸν ἐνείλησεν τῇ σινδόνι καὶ ⸀ἔθηκεν
Mark,Mark,15,2,0.9065,0.0935,0.1299,MED,Jewish,10,ἐνείλησεν τῇ σινδόνι καὶ ⸀ἔθηκεν αὐτὸν ἐν ⸀μνημείῳ ὃ ἦν
Mark,Mark,15,3,0.7773,0.2227,0.1602,LOW,Jewish,10,"αὐτὸν ἐν ⸀μνημείῳ ὃ ἦν λελατομημένον ἐκ πέτρας, καὶ προσεκύλισεν"
Mark,Mark,15,4,0.8555,0.1445,0.0667,MED,Jewish,10,"λελατομημένον ἐκ πέτρας, καὶ προσεκύλισεν λίθον ἐπὶ τὴν θύραν τοῦ"
Mark,Mark,15,5,0.9016,0.0984,0.0722,MED,Jewish,6,λίθον ἐπὶ τὴν θύραν τοῦ μνημείου.
Mark,Mark,15,1,0.7413,0.2587,0.056,MED,Jewish,10,ἡ δὲ Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ⸂ἡ Ἰωσῆτος⸃ ἐθεώρουν
Mark,Mark,15,2,0.8374,0.1626,0.0963,MED,Jewish,7,καὶ Μαρία ⸂ἡ Ἰωσῆτος⸃ ἐθεώρουν ποῦ ⸀τέθειται.
Mark,Mark,16,1,0.8977,0.1023,0.0969,MED,Jewish,10,Καὶ διαγενομένου τοῦ σαββάτου ⸀Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ⸂ἡ
Mark,Mark,16,2,0.9152,0.0848,0.0385,HIGH,Jewish,10,ἡ Μαγδαληνὴ καὶ Μαρία ⸂ἡ τοῦ⸃ Ἰακώβου καὶ Σαλώμη ἠγόρασαν
Mark,Mark,16,3,0.9299,0.0701,0.0664,MED,Jewish,10,τοῦ⸃ Ἰακώβου καὶ Σαλώμη ἠγόρασαν ἀρώματα ἵνα ἐλθοῦσαι ἀλείψωσιν αὐτόν.
Mark,Mark,16,1,0.5674,0.4326,0.1069,MED,Jewish,10,καὶ λίαν πρωῒ ⸂τῇ μιᾷ τῶν⸃ σαββάτων ἔρχονται ἐπὶ τὸ
Mark,Mark,16,2,0.8968,0.1032,0.0619,MED,Jewish,9,τῶν⸃ σαββάτων ἔρχονται ἐπὶ τὸ μνημεῖον ἀνατείλαντος τοῦ ἡλίου.
Mark,Mark,16,1,0.9929,0.0071,0.0088,HIGH,Jewish,10,καὶ ἔλεγον πρὸς ἑαυτάς· Τίς ἀποκυλίσει ἡμῖν τὸν λίθον ⸀ἐκ
Mark,Mark,16,2,0.9698,0.0302,0.0333,HIGH,Jewish,9,ἀποκυλίσει ἡμῖν τὸν λίθον ⸀ἐκ τῆς θύρας τοῦ μνημείου;
Mark,Mark,16,1,0.7687,0.2313,0.153,LOW,Jewish,10,"καὶ ἀναβλέψασαι θεωροῦσιν ὅτι ⸀ἀποκεκύλισται ὁ λίθος, ἦν γὰρ μέγας"
Mark,Mark,16,2,0.6052,0.3948,0.0936,MED,Jewish,6,"ὁ λίθος, ἦν γὰρ μέγας σφόδρα."
Mark,Mark,16,1,0.9709,0.0291,0.0468,HIGH,Jewish,10,καὶ εἰσελθοῦσαι εἰς τὸ μνημεῖον εἶδον νεανίσκον καθήμενον ἐν τοῖς
Mark,Mark,16,2,0.8006,0.1994,0.1062,MED,Jewish,10,"εἶδον νεανίσκον καθήμενον ἐν τοῖς δεξιοῖς περιβεβλημένον στολὴν λευκήν, καὶ"
Mark,Mark,16,3,0.6227,0.3773,0.0442,HIGH,Jewish,6,"δεξιοῖς περιβεβλημένον στολὴν λευκήν, καὶ ἐξεθαμβήθησαν."
Mark,Mark,16,1,0.8607,0.1393,0.0919,MED,Jewish,10,ὁ δὲ λέγει αὐταῖς· Μὴ ἐκθαμβεῖσθε· Ἰησοῦν ζητεῖτε τὸν Ναζαρηνὸν
Mark,Mark,16,2,0.5893,0.4107,0.2058,LOW,Jewish,10,"ἐκθαμβεῖσθε· Ἰησοῦν ζητεῖτε τὸν Ναζαρηνὸν τὸν ἐσταυρωμένον· ἠγέρθη, οὐκ ἔστιν"
Mark,Mark,16,3,0.8238,0.1762,0.1517,LOW,Jewish,10,"τὸν ἐσταυρωμένον· ἠγέρθη, οὐκ ἔστιν ὧδε· ἴδε ὁ τόπος ὅπου"
Mark,Mark,16,4,0.7485,0.2515,0.0584,MED,Jewish,7,ὧδε· ἴδε ὁ τόπος ὅπου ἔθηκαν αὐτόν·
Mark,Mark,16,1,0.9432,0.0568,0.0646,MED,Jewish,10,ἀλλὰ ὑπάγετε εἴπατε τοῖς μαθηταῖς αὐτοῦ καὶ τῷ Πέτρῳ ὅτι
Mark,Mark,16,2,0.9645,0.0355,0.0305,HIGH,Jewish,10,αὐτοῦ καὶ τῷ Πέτρῳ ὅτι Προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν·
Mark,Mark,16,3,0.8911,0.1089,0.0748,MED,Jewish,10,"Προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν· ἐκεῖ αὐτὸν ὄψεσθε, καθὼς εἶπεν"
Mark,Mark,16,4,0.8594,0.1406,0.0951,MED,Jewish,6,"ἐκεῖ αὐτὸν ὄψεσθε, καθὼς εἶπεν ὑμῖν."
Mark,Mark,16,1,0.9629,0.0371,0.0426,HIGH,Jewish,10,"καὶ ἐξελθοῦσαι ἔφυγον ἀπὸ τοῦ μνημείου, εἶχεν ⸀γὰρ αὐτὰς τρόμος"
Mark,Mark,16,2,0.3449,0.6551,0.1789,LOW,Gentile,10,"μνημείου, εἶχεν ⸀γὰρ αὐτὰς τρόμος καὶ ἔκστασις· καὶ οὐδενὶ οὐδὲν"
Mark,Mark,16,3,0.4422,0.5578,0.1415,MED,Gentile,10,"καὶ ἔκστασις· καὶ οὐδενὶ οὐδὲν εἶπαν, ἐφοβοῦντο ⸁γάρ. ⟦Πάντα δὲ"
Mark,Mark,16,4,0.448,0.552,0.0835,MED,Gentile,10,"εἶπαν, ἐφοβοῦντο ⸁γάρ. ⟦Πάντα δὲ τὰ παρηγγελμένα τοῖς περὶ τὸν"
Mark,Mark,16,5,0.8834,0.1166,0.0797,MED,Jewish,10,τὰ παρηγγελμένα τοῖς περὶ τὸν Πέτρον συντόμως ἐξήγγειλαν. μετὰ δὲ
Mark,Mark,16,6,0.6137,0.3863,0.2386,LOW,Jewish,10,Πέτρον συντόμως ἐξήγγειλαν. μετὰ δὲ ταῦτα καὶ αὐτὸς ὁ Ἰησοῦς
Mark,Mark,16,7,0.9389,0.0611,0.0486,HIGH,Jewish,10,ταῦτα καὶ αὐτὸς ὁ Ἰησοῦς ἀπὸ ἀνατολῆς καὶ ἄχρι δύσεως
Mark,Mark,16,8,0.6113,0.3887,0.1922,LOW,Jewish,10,ἀπὸ ἀνατολῆς καὶ ἄχρι δύσεως ἐξαπέστειλεν δι’ αὐτῶν τὸ ἱερὸν
Mark,Mark,16,9,0.7623,0.2377,0.1175,MED,Jewish,10,ἐξαπέστειλεν δι’ αὐτῶν τὸ ἱερὸν καὶ ἄφθαρτον κήρυγμα τῆς αἰωνίου
Mark,Mark,16,10,0.5159,0.4841,0.0478,HIGH,Jewish,7,καὶ ἄφθαρτον κήρυγμα τῆς αἰωνίου σωτηρίας. ἀμήν.⟧
Mark,Mark,16,1,0.8815,0.1185,0.0545,MED,Jewish,10,"⟦Ἀναστὰς δὲ πρωῒ πρώτῃ σαββάτου ἐφάνη πρῶτον Μαρίᾳ τῇ Μαγδαληνῇ,"
Mark,Mark,16,2,0.9228,0.0772,0.047,HIGH,Jewish,10,"ἐφάνη πρῶτον Μαρίᾳ τῇ Μαγδαληνῇ, ⸀παρ’ ἧς ἐκβεβλήκει ἑπτὰ δαιμόνια."
Mark,Mark,16,1,0.7492,0.2508,0.0426,HIGH,Jewish,10,ἐκείνη πορευθεῖσα ἀπήγγειλεν τοῖς μετ’ αὐτοῦ γενομένοις πενθοῦσι καὶ κλαίουσιν·
Mark,Mark,16,1,0.8708,0.1292,0.0988,MED,Jewish,9,κἀκεῖνοι ἀκούσαντες ὅτι ζῇ καὶ ἐθεάθη ὑπ’ αὐτῆς ἠπίστησαν.
Mark,Mark,16,1,0.7992,0.2008,0.0663,MED,Jewish,10,Μετὰ δὲ ταῦτα δυσὶν ἐξ αὐτῶν περιπατοῦσιν ἐφανερώθη ἐν ἑτέρᾳ
Mark,Mark,16,2,0.8809,0.1191,0.0584,MED,Jewish,9,αὐτῶν περιπατοῦσιν ἐφανερώθη ἐν ἑτέρᾳ μορφῇ πορευομένοις εἰς ἀγρόν·
Mark,Mark,16,1,0.8091,0.1909,0.1239,MED,Jewish,8,κἀκεῖνοι ἀπελθόντες ἀπήγγειλαν τοῖς λοιποῖς· οὐδὲ ἐκείνοις ἐπίστευσαν.
Mark,Mark,16,1,0.6434,0.3566,0.1425,MED,Jewish,10,"Ὕστερον ⸀δὲ ἀνακειμένοις αὐτοῖς τοῖς ἕνδεκα ἐφανερώθη, καὶ ὠνείδισεν τὴν"
Mark,Mark,16,2,0.9717,0.0283,0.0472,HIGH,Jewish,10,"ἕνδεκα ἐφανερώθη, καὶ ὠνείδισεν τὴν ἀπιστίαν αὐτῶν καὶ σκληροκαρδίαν ὅτι"
Mark,Mark,16,3,0.5222,0.4778,0.1897,LOW,Jewish,10,ἀπιστίαν αὐτῶν καὶ σκληροκαρδίαν ὅτι τοῖς θεασαμένοις αὐτὸν ⸀ἐγηγερμένον οὐκ
